"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"13","2019","6","Madhya Pradesh","Sagar","0.0","363.545","0.008","0.0","0.008","0.0","0.0","0.0","0.06","95.874","0.0","41.1","136.974","0.001","0.0","0.237","0.14","0.0","9.634","0.0"
"13","2020","6","Madhya Pradesh","Sagar","0.0","337.374","0.001","0.0","0.001","0.004","0.141","0.0","0.024","100.07","0.259","97.74","198.069","0.021","0.017","0.11","0.308","0.0","1.809","0.016"
"14","2011","6","Madhya Pradesh","Damoh","3.51","76.11","0.0","0.0","0.0","0.0","0.0","0.0","0.03","35.54","0.0","2.35","37.89","0.0","0.08","0.18","0.1","0.0","4.22","0.012"
"14","2012","6","Madhya Pradesh","Damoh","3.67","71.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","56.93","0.0","2.43","59.35","0.0","0.0","0.01","0.1","0.0","4.53","0.0"
"14","2013","6","Madhya Pradesh","Damoh","3.92","76.16","0.01","0.0","0.01","0.0","0.0","0.0","0.02","93.19","0.0","4.25","97.44","0.0","0.0","0.01","0.09","0.0","3.65","0.0"
"14","2014","6","Madhya Pradesh","Damoh","4.15","111.67","0.0","0.0","0.0","0.0","0.0","0.0","0.01","77.17","0.0","4.79","81.96","0.0","0.0","0.0","0.1","0.0","4.5","0.0"
"14","2015","6","Madhya Pradesh","Damoh","3.14","43.28","0.0","0.0","0.0","0.0","0.0","0.0","0.01","79.23","0.0","9.79","89.01","0.0","0.0","0.0","0.23","0.0","2.91","0.0"
"14","2016","6","Madhya Pradesh","Damoh","3.73","82.14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","85.69","0.0","24.11","109.8","0.0","0.0","0.0","0.24","0.0","3.41","0.0"
"14","2017","6","Madhya Pradesh","Damoh","3.77","98.79","0.0","0.0","0.0","0.0","0.0","0.0","0.01","97.58","0.0","2.43","100.0","0.0","0.0","0.0","0.04","0.0","0.8","0.0"
"14","2018","6","Madhya Pradesh","Damoh","3.891","114.381","0.0","0.0","0.0","0.0","0.0","0.0","0.0","121.998","0.0","11.779","133.777","0.0","0.0","0.021","0.078","0.0","2.983","0.0"
"14","2019","6","Madhya Pradesh","Damoh","1.58","160.88","0.0","0.0","0.0","0.0","0.0","0.0","0.015","90.02","0.0","20.275","110.295","0.003","0.0","0.037","0.03","0.0","2.266","0.0"
"14","2020","6","Madhya Pradesh","Damoh","1.58","170.065","0.001","0.0","0.001","0.0","0.007","0.0","0.002","82.633","0.269","48.151","131.053","0.007","0.062","0.032","0.072","0.0","0.881","0.004"
"15","2011","6","Madhya Pradesh","Tikamgarh","0.0","137.62","0.0","0.0","0.0","0.0","0.0","0.0","10.32","15.66","0.0","11.73","27.39","15.37","0.0","0.01","0.25","0.0","7.76","1.827"
"15","2012","6","Madhya Pradesh","Tikamgarh","0.0","146.61","0.0","0.0","0.0","0.0","0.0","0.0","11.1","18.14","0.0","11.9","30.04","14.7","0.0","0.01","0.33","0.0","10.79","1.704"
"15","2013","6","Madhya Pradesh","Tikamgarh","0.0","158.25","0.0","0.0","0.0","0.0","0.0","0.0","11.94","18.29","0.0","12.22","30.51","16.1","0.0","0.01","0.38","0.0","10.27","2.041"
"15","2014","6","Madhya Pradesh","Tikamgarh","0.0","151.2","0.0","0.0","0.0","0.0","0.0","0.0","15.17","15.14","0.0","11.77","26.91","16.85","0.0","0.0","0.36","0.0","11.2","1.579"
"15","2015","6","Madhya Pradesh","Tikamgarh","0.0","80.94","0.0","0.0","0.0","0.0","0.0","0.0","8.24","7.37","0.0","6.6","13.97","17.39","0.0","0.06","0.28","0.0","9.47","1.029"
"15","2016","6","Madhya Pradesh","Tikamgarh","0.0","161.59","0.0","0.0","0.0","0.0","0.0","0.0","13.25","7.83","0.0","10.09","17.92","18.42","0.0","0.0","0.3","0.0","11.65","1.747"
"15","2017","6","Madhya Pradesh","Tikamgarh","0.0","97.35","0.0","0.0","0.0","0.0","0.0","0.0","6.15","7.32","0.0","4.87","12.19","14.91","0.0","0.02","0.14","0.0","4.73","0.434"
"15","2018","6","Madhya Pradesh","Tikamgarh","0.0","164.81","0.0","0.0","0.0","0.0","0.0","0.0","4.911","8.176","0.0","3.262","11.438","3.844","0.0","0.007","0.081","0.0","2.498","0.205"
"15","2019","6","Madhya Pradesh","Tikamgarh","0.021","193.807","0.0","0.003","0.003","0.0","0.0","0.0","2.951","6.692","0.0","2.677","9.369","3.788","0.001","0.014","0.051","0.0","1.84","0.152"
"15","2020","6","Madhya Pradesh","Tikamgarh","0.021","205.173","0.0","0.0","0.0","0.0","0.001","0.0","1.925","7.796","0.0","10.962","18.758","4.116","0.184","0.008","0.048","0.0","0.93","0.053"
"16","2011","6","Madhya Pradesh","Chhatarpur","0.0","141.83","0.0","0.0","0.0","0.0","0.0","0.0","13.65","44.87","0.0","13.29","58.16","0.0","0.0","0.03","0.33","0.0","4.95","0.431"
"16","2012","6","Madhya Pradesh","Chhatarpur","0.0","154.46","0.0","0.0","0.0","0.0","0.0","0.0","14.49","51.24","0.0","12.43","63.67","0.0","0.0","0.17","0.26","0.0","5.45","0.391"
"16","2013","6","Madhya Pradesh","Chhatarpur","0.0","172.75","0.0","0.83","0.83","0.0","0.0","0.0","18.19","45.43","0.0","14.11","59.54","0.0","0.0","0.03","0.55","0.0","6.95","0.432"
"16","2014","6","Madhya Pradesh","Chhatarpur","0.02","165.5","0.0","0.81","0.81","0.0","0.0","0.0","23.84","41.76","0.0","16.39","58.15","0.0","0.0","0.05","0.76","0.0","5.86","0.177"
"16","2015","6","Madhya Pradesh","Chhatarpur","0.0","113.6","0.0","0.0","0.0","0.0","0.0","0.0","12.75","23.88","0.0","7.09","30.97","0.0","0.0","0.17","0.28","0.0","4.05","0.221"
"16","2016","6","Madhya Pradesh","Chhatarpur","0.02","179.3","0.0","0.0","0.0","0.0","0.0","0.0","18.67","29.51","0.0","10.01","39.51","0.01","0.0","0.22","0.19","0.0","5.66","0.389"
"16","2017","6","Madhya Pradesh","Chhatarpur","0.0","173.07","0.0","0.0","0.0","0.0","0.0","0.0","12.31","35.78","0.0","10.88","46.66","0.01","0.0","5.53","0.09","0.0","4.47","6.873"
"16","2018","6","Madhya Pradesh","Chhatarpur","0.07","251.641","0.769","0.018","0.787","0.005","0.0","0.0","12.076","41.131","0.196","8.91","50.237","0.1","0.065","0.039","0.035","0.0","3.404","0.074"
"16","2019","6","Madhya Pradesh","Chhatarpur","0.0","307.222","0.0","0.0","0.0","0.0","0.0","0.0","10.433","37.063","0.0","6.002","43.065","0.0","0.0","1.792","0.102","0.0","1.17","0.092"
"16","2020","6","Madhya Pradesh","Chhatarpur","0.0","310.135","0.057","0.032","0.089","0.0","0.002","0.0","8.22","44.692","0.187","20.783","65.662","0.282","1.99","0.057","0.181","0.0","1.095","0.063"
"17","2011","6","Madhya Pradesh","Panna","4.97","46.38","0.02","0.0","0.02","0.0","0.02","0.0","0.97","32.08","0.65","36.21","68.94","0.02","0.0","0.14","0.27","0.0","3.89","0.0"
"17","2012","6","Madhya Pradesh","Panna","6.97","52.75","0.0","0.0","0.0","0.0","0.0","0.0","1.35","36.98","0.0","19.07","56.05","0.13","0.0","0.04","0.16","0.0","3.36","0.0"
"17","2013","6","Madhya Pradesh","Panna","10.37","50.24","0.01","0.0","0.01","0.0","0.0","0.0","1.03","31.46","0.0","15.56","47.02","0.15","0.0","0.0","0.2","0.0","3.44","0.0"
"17","2014","6","Madhya Pradesh","Panna","8.38","56.97","0.0","0.0","0.0","0.0","0.0","0.0","1.36","35.94","0.0","12.29","48.23","0.04","0.0","0.05","0.27","0.0","3.7","0.0"
"17","2015","6","Madhya Pradesh","Panna","6.16","48.99","0.0","0.0","0.0","0.0","0.0","0.0","1.07","33.23","0.0","9.41","42.64","0.02","0.0","0.01","0.18","0.0","4.9","0.0"
"17","2016","6","Madhya Pradesh","Panna","11.84","60.77","0.0","0.0","0.01","0.0","0.0","0.0","1.32","33.91","0.0","12.36","46.26","0.0","0.0","0.0","0.22","0.0","3.91","0.0"
"17","2017","6","Madhya Pradesh","Panna","13.53","65.86","0.0","0.0","0.0","0.0","0.0","0.0","1.09","45.81","0.13","10.95","56.89","0.0","0.0","0.03","0.08","0.0","2.1","0.0"
"17","2018","6","Madhya Pradesh","Panna","15.963","89.41","0.001","0.0","0.001","0.0","0.0","0.0","0.615","51.056","0.01","7.67","58.736","0.0","0.003","0.012","0.123","0.0","1.37","0.0"
"17","2019","6","Madhya Pradesh","Panna","13.139","135.164","0.005","0.0","0.005","0.0","0.0","0.0","0.692","46.031","0.016","8.0","54.047","0.001","0.29","0.033","0.166","0.0","1.208","0.002"
"17","2020","6","Madhya Pradesh","Panna","13.139","145.32","0.036","0.002","0.038","0.0","0.002","0.0","0.443","50.788","0.194","10.722","61.704","0.01","0.314","0.022","0.386","0.0","0.598","0.01"
"18","2011","6","Madhya Pradesh","Rewa","19.71","90.4","0.0","0.0","0.0","0.0","0.0","0.0","0.48","4.39","0.0","0.7","5.09","0.0","0.0","0.02","0.04","0.0","5.93","0.07"
"18","2012","6","Madhya Pradesh","Rewa","24.58","97.98","0.0","0.0","0.0","0.0","0.0","0.0","0.53","5.11","0.0","0.41","5.51","0.0","0.0","0.09","0.04","0.0","6.05","0.072"
"18","2013","6","Madhya Pradesh","Rewa","28.11","100.69","0.0","0.0","0.0","0.0","0.0","0.0","0.47","3.22","0.0","0.44","3.66","0.0","0.0","0.01","0.04","0.0","6.63","0.071"
"18","2014","6","Madhya Pradesh","Rewa","30.13","103.88","0.0","0.0","0.0","0.0","0.0","0.0","0.49","3.74","0.0","0.47","4.21","0.0","0.0","0.03","0.05","0.0","7.1","0.03"
"18","2015","6","Madhya Pradesh","Rewa","38.75","107.01","0.0","0.0","0.0","0.0","0.0","0.0","0.48","3.8","0.0","0.47","4.28","0.0","0.0","0.0","0.05","0.0","8.07","0.018"
"18","2016","6","Madhya Pradesh","Rewa","45.82","111.52","0.0","0.0","0.0","0.0","0.0","0.0","0.51","5.04","0.0","0.59","5.63","0.0","0.0","0.01","0.03","0.0","7.7","0.093"
"18","2017","6","Madhya Pradesh","Rewa","58.01","125.02","0.0","0.0","0.0","0.0","0.0","0.0","0.62","6.17","0.0","0.75","6.92","0.0","0.0","0.39","0.04","0.0","7.37","0.131"
"18","2018","6","Madhya Pradesh","Rewa","75.562","144.511","0.0","0.0","0.0","0.0","0.0","0.0","0.787","6.903","0.0","0.815","7.718","0.0","0.0","0.062","0.034","0.0","8.335","0.053"
"18","2019","6","Madhya Pradesh","Rewa","143.74","262.039","0.0","0.0","0.0","0.0","0.0","0.0","0.247","6.364","0.0","0.13","6.494","0.0","0.0","0.0","0.031","0.0","5.23","0.0"
"18","2020","6","Madhya Pradesh","Rewa","228.942","323.145","0.076","0.008","0.084","0.0","0.006","0.0","0.198","4.901","0.569","3.33","8.8","0.0","0.217","0.182","0.063","0.002","0.613","0.017"
"19","2011","6","Madhya Pradesh","Sidhi","9.42","62.04","0.0","0.0","0.0","0.0","0.0","0.0","1.17","0.67","0.0","0.33","1.0","0.0","0.0","0.0","0.02","0.0","3.57","-1.0"
"19","2012","6","Madhya Pradesh","Sidhi","14.59","64.4","0.0","0.0","0.0","0.0","0.0","0.0","1.24","0.64","0.0","0.25","0.88","0.0","0.0","0.0","0.03","0.0","3.89","-1.0"
"19","2013","6","Madhya Pradesh","Sidhi","18.56","68.84","0.0","0.0","0.0","0.0","0.0","0.0","1.23","0.76","0.0","0.29","1.05","0.0","0.0","0.0","0.02","0.0","4.05","-1.0"
"19","2014","6","Madhya Pradesh","Sidhi","17.42","66.16","0.0","0.0","0.0","0.0","0.0","0.0","1.19","0.61","0.0","0.28","0.89","0.0","0.0","0.0","0.02","0.0","4.1","-1.0"
"19","2015","6","Madhya Pradesh","Sidhi","23.78","67.2","0.0","0.0","0.0","0.0","0.0","0.0","1.18","0.6","0.0","0.35","0.95","0.0","0.0","0.0","0.01","0.0","4.32","0.0"
"19","2016","6","Madhya Pradesh","Sidhi","29.69","71.46","0.0","0.0","0.0","0.0","0.0","0.0","1.16","0.9","0.0","0.47","1.37","0.0","0.0","0.0","0.01","0.0","4.41","0.0"
"19","2017","6","Madhya Pradesh","Sidhi","37.87","75.81","0.0","0.0","0.0","0.0","0.0","0.0","1.2","1.06","0.0","0.44","1.5","0.0","0.0","0.0","0.02","0.0","4.35","0.0"
"19","2018","6","Madhya Pradesh","Sidhi","46.317","88.169","0.0","0.0","0.0","0.0","0.0","0.0","0.612","1.245","0.0","0.74","1.985","0.0","0.0","0.031","0.014","0.0","3.813","0.0"
"19","2019","6","Madhya Pradesh","Sidhi","63.219","160.464","0.0","0.0","0.0","0.0","0.0","0.0","0.848","3.084","0.655","1.318","5.057","0.0","0.092","0.0","0.012","0.0","2.399","0.0"
"19","2020","6","Madhya Pradesh","Sidhi","172.718","186.491","0.045","0.001","0.046","0.0","0.219","0.0","0.879","4.213","0.895","0.695","5.803","0.001","0.061","0.606","0.082","0.008","0.865","0.007"
"20","2011","6","Madhya Pradesh","Satna","5.35","100.77","0.0","0.0","0.0","0.0","0.0","0.0","2.34","27.42","0.0","2.09","29.51","0.0","0.0","0.03","0.18","0.0","11.21","0.035"
"20","2012","6","Madhya Pradesh","Satna","5.18","102.0","0.0","0.0","0.0","0.0","0.0","0.0","2.79","32.09","0.0","2.13","34.22","0.0","0.0","0.02","0.15","0.0","12.05","0.022"
"20","2013","6","Madhya Pradesh","Satna","6.24","106.76","0.0","0.0","0.0","0.0","0.0","0.0","2.79","19.49","0.0","1.78","21.26","0.0","0.0","0.0","0.17","0.0","12.17","0.028"
"20","2014","6","Madhya Pradesh","Satna","7.0","116.59","0.0","0.0","0.0","0.0","0.0","0.0","3.05","22.33","0.0","1.73","24.07","0.0","0.0","0.04","0.17","0.0","13.01","0.008"
"20","2015","6","Madhya Pradesh","Satna","12.29","120.56","0.0","0.0","0.0","0.0","0.0","0.0","2.99","24.63","0.0","2.12","26.75","0.0","0.0","0.07","0.16","0.0","14.15","0.017"
"20","2016","6","Madhya Pradesh","Satna","27.01","133.34","0.0","0.0","0.0","0.0","0.0","0.0","3.97","24.59","0.0","2.29","26.87","0.0","0.0","0.01","0.19","0.0","11.78","0.012"
"20","2017","6","Madhya Pradesh","Satna","46.89","164.14","0.0","0.0","0.0","0.0","0.0","0.0","3.74","19.46","0.03","1.88","21.36","0.02","0.02","0.01","0.22","0.0","2.35","0.013"
"20","2018","6","Madhya Pradesh","Satna","59.096","204.447","0.0","0.002","0.002","0.0","0.0","0.0","1.57","21.793","0.0","1.241","23.034","0.0","0.005","0.008","0.238","0.0","5.572","0.007"
"20","2019","6","Madhya Pradesh","Satna","82.19","275.48","0.001","0.0","0.001","0.0","0.0","0.0","2.096","10.7","0.03","0.991","11.721","0.0","0.028","0.061","0.17","0.0","4.819","0.004"
"20","2020","6","Madhya Pradesh","Satna","156.347","308.389","0.003","0.002","0.005","0.0","0.004","0.0","0.686","11.075","0.186","1.992","13.253","0.03","0.143","0.045","0.283","0.021","1.574","0.016"
"21","2011","6","Madhya Pradesh","Shahdol","0.87","139.9","0.0","0.03","0.03","0.0","1.26","0.0","0.83","61.59","0.55","14.25","76.39","0.0","0.0","0.0","6.11","13.28","22.26","-1.0"
"21","2012","6","Madhya Pradesh","Shahdol","2.06","151.49","0.0","0.03","0.03","0.0","1.48","0.0","0.77","70.48","0.69","13.54","84.71","0.0","0.0","0.02","6.37","13.64","23.94","-1.0"
"21","2013","6","Madhya Pradesh","Shahdol","2.82","169.96","0.0","0.03","0.03","0.0","2.75","0.0","0.78","75.55","0.73","12.32","88.6","0.01","0.0","0.05","5.59","14.6","25.2","-1.0"
"21","2014","6","Madhya Pradesh","Shahdol","3.68","193.42","0.0","0.02","0.02","0.0","3.53","0.0","0.85","66.11","0.72","10.81","77.65","0.0","0.04","0.03","5.85","15.96","25.37","-1.0"
"21","2015","6","Madhya Pradesh","Shahdol","6.27","175.57","0.0","0.0","0.0","0.0","7.67","0.0","0.77","57.17","0.63","11.1","68.9","0.01","0.02","0.26","6.27","14.75","25.77","0.0"
"21","2016","6","Madhya Pradesh","Shahdol","6.47","203.95","0.0","0.0","0.0","0.0","7.32","0.0","0.79","68.83","0.68","13.65","83.15","0.0","0.0","0.03","6.88","17.02","27.6","0.113"
"21","2017","6","Madhya Pradesh","Shahdol","8.77","163.21","0.0","0.0","0.0","0.0","4.98","0.0","0.3","143.77","0.89","22.13","166.79","0.02","0.0","0.07","6.48","15.77","27.48","0.181"
"21","2018","6","Madhya Pradesh","Shahdol","16.519","259.495","0.006","0.003","0.009","0.0","4.037","0.0","0.149","99.213","0.879","15.022","115.114","0.008","0.008","0.196","6.814","14.74","31.583","0.016"
"21","2019","6","Madhya Pradesh","Shahdol","18.872","341.926","0.0","0.043","0.043","0.0","11.159","0.0","0.198","78.925","1.286","11.278","91.489","0.093","0.18","0.35","7.294","13.199","33.485","0.098"
"21","2020","6","Madhya Pradesh","Shahdol","31.309","367.927","0.109","0.042","0.151","0.007","8.592","0.0","0.12","96.472","1.23","22.115","119.817","0.277","0.125","0.861","14.713","28.005","42.156","0.034"
"22","2011","6","Madhya Pradesh","Gwalior","30.62","112.52","0.0","0.0","0.0","0.0","0.01","0.0","0.75","2.72","0.0","1.31","4.03","0.0","0.0","0.0","2.27","0.0","2.78","1.586"
"22","2012","6","Madhya Pradesh","Gwalior","49.16","115.23","0.0","0.0","0.0","0.0","0.0","0.0","0.98","3.9","0.0","2.32","6.22","0.0","0.0","0.0","2.69","0.0","2.62","1.356"
"22","2013","6","Madhya Pradesh","Gwalior","57.51","119.12","0.0","0.0","0.0","0.0","0.0","0.0","0.6","2.5","0.0","1.35","3.85","0.0","0.0","0.0","1.54","0.0","3.21","1.747"
"22","2014","6","Madhya Pradesh","Gwalior","53.51","112.6","0.0","0.0","0.0","0.0","0.0","0.0","0.63","5.68","0.0","1.44","7.12","0.0","0.0","0.0","1.69","0.0","3.46","2.003"
"22","2015","6","Madhya Pradesh","Gwalior","57.77","112.99","0.0","0.0","0.0","0.0","0.01","0.0","0.71","3.4","0.0","2.0","5.4","0.0","0.0","0.0","1.94","0.0","3.83","2.173"
"22","2016","6","Madhya Pradesh","Gwalior","58.81","114.67","0.0","0.0","0.0","0.0","0.01","0.0","0.68","1.99","0.0","2.34","4.33","0.0","0.0","0.0","1.18","0.0","3.35","2.73"
"22","2017","6","Madhya Pradesh","Gwalior","30.19","91.42","0.93","0.0","0.93","0.0","0.0","0.0","0.61","5.24","0.0","4.4","9.63","0.0","0.0","0.0","2.25","0.0","3.11","3.247"
"22","2018","6","Madhya Pradesh","Gwalior","41.155","130.106","0.0","0.0","0.0","0.0","0.0","0.0","0.304","1.684","0.0","2.522","4.206","0.0","0.0","0.0","2.309","0.0","2.977","1.273"
"22","2019","6","Madhya Pradesh","Gwalior","91.713","154.434","0.0","0.0","0.0","0.0","0.0","0.0","0.099","5.893","0.0","5.27","11.163","0.0","0.0","0.0","3.659","0.0","4.371","1.062"
"22","2020","6","Madhya Pradesh","Gwalior","91.715","149.863","2.537","0.002","2.539","0.686","0.125","0.002","0.058","4.002","0.019","2.432","6.453","0.24","0.257","0.0","3.905","0.0","2.302","0.625"
"23","2011","6","Madhya Pradesh","Shivpuri","8.48","191.92","0.0","0.0","0.0","0.0","0.0","0.0","1.06","31.68","0.0","5.56","37.24","0.68","0.0","0.0","1.19","0.0","3.89","1.248"
"23","2012","6","Madhya Pradesh","Shivpuri","11.69","201.39","0.0","0.0","0.0","0.0","0.0","0.0","2.52","46.55","0.0","5.53","52.07","0.0","0.0","0.03","0.98","0.0","4.08","1.895"
"23","2013","6","Madhya Pradesh","Shivpuri","13.53","195.53","0.0","0.0","0.0","0.0","0.0","0.0","3.1","70.37","0.0","6.07","76.44","0.0","0.0","0.0","0.95","0.0","5.25","1.643"
"23","2014","6","Madhya Pradesh","Shivpuri","12.39","201.81","0.0","0.0","0.0","0.0","0.0","0.0","2.95","59.7","0.0","5.71","65.41","0.0","0.0","0.0","0.92","0.0","6.23","1.788"
"23","2015","6","Madhya Pradesh","Shivpuri","12.5","163.3","0.0","0.0","0.0","0.0","0.0","0.0","2.77","52.06","0.0","5.66","57.73","0.0","0.0","0.0","0.81","0.0","8.2","1.936"
"23","2016","6","Madhya Pradesh","Shivpuri","12.56","187.13","0.0","0.0","0.0","0.0","0.0","0.0","2.87","50.03","0.0","4.73","54.76","0.0","0.0","0.02","0.88","0.0","7.24","2.464"
"23","2017","6","Madhya Pradesh","Shivpuri","10.12","180.64","0.0","0.0","0.0","0.0","0.0","0.0","2.78","76.34","0.0","4.25","80.59","0.0","0.0","0.0","0.72","0.0","6.51","1.286"
"23","2018","6","Madhya Pradesh","Shivpuri","31.314","266.185","0.0","0.0","0.0","0.0","0.0","0.0","1.076","78.209","0.0","9.008","87.217","0.0","0.0","0.0","0.137","0.0","5.823","0.75"
"23","2019","6","Madhya Pradesh","Shivpuri","43.749","301.991","0.0","0.0","0.0","0.0","0.0","0.0","1.099","77.527","0.0","13.995","91.522","0.561","0.002","0.008","0.226","0.0","5.239","0.522"
"23","2020","6","Madhya Pradesh","Shivpuri","43.749","275.972","0.0","0.001","0.001","0.034","0.024","0.0","1.524","76.302","0.004","27.061","103.367","2.295","0.44","0.009","0.973","0.0","1.3","0.825"
"24","2011","6","Madhya Pradesh","Guna","0.25","97.98","0.0","0.0","0.0","0.0","0.0","0.0","0.02","39.12","0.0","0.8","39.92","0.0","0.0","0.0","0.79","0.0","0.74","0.02"
"24","2012","6","Madhya Pradesh","Guna","0.29","111.41","0.0","0.0","0.0","0.0","0.0","0.0","0.01","49.64","0.0","1.52","51.17","0.0","0.0","0.0","0.91","0.0","1.13","0.021"
"24","2013","6","Madhya Pradesh","Guna","0.29","120.84","0.0","0.0","0.0","0.0","0.0","0.0","0.01","50.67","0.0","3.22","53.89","0.0","0.0","0.0","0.9","0.0","1.05","0.009"
"24","2014","6","Madhya Pradesh","Guna","0.29","134.27","0.0","0.0","0.0","0.0","0.0","0.0","0.01","51.63","0.0","0.9","52.53","0.0","0.0","0.0","0.7","0.0","1.14","0.027"
"24","2015","6","Madhya Pradesh","Guna","0.29","135.93","0.0","0.0","0.0","0.0","0.0","0.0","0.02","45.33","0.0","1.02","46.35","0.0","0.0","0.0","0.64","0.0","1.28","0.012"
"24","2016","6","Madhya Pradesh","Guna","0.29","135.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","60.45","0.0","1.22","61.67","0.0","0.0","0.0","0.49","0.0","1.31","0.0"
"24","2017","6","Madhya Pradesh","Guna","0.35","87.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","161.12","0.0","1.42","162.54","0.0","0.0","0.0","0.58","0.0","1.55","0.17"
"24","2018","6","Madhya Pradesh","Guna","0.0","158.727","0.0","0.0","0.0","0.0","0.0","0.0","0.0","98.955","0.0","0.482","99.437","0.0","0.0","0.001","0.548","0.0","1.034","0.0"
"24","2019","6","Madhya Pradesh","Guna","0.0","205.288","0.0","0.0","0.0","0.0","0.0","0.0","0.001","70.043","0.0","0.618","70.661","0.0","0.0","0.001","0.101","0.0","0.949","0.0"
"24","2020","6","Madhya Pradesh","Guna","0.0","185.185","0.0","0.0","0.0","0.0","0.423","0.0","0.006","88.708","0.001","2.383","91.092","0.0","0.0","0.007","0.156","0.04","1.282","0.034"
"25","2011","6","Madhya Pradesh","Datia","7.28","133.79","0.0","0.02","0.02","0.0","0.0","0.0","2.98","10.13","0.0","11.88","22.01","0.01","0.0","0.0","4.06","0.0","1.51","1.356"
"25","2012","6","Madhya Pradesh","Datia","8.01","136.96","0.0","0.0","0.0","0.0","0.0","0.0","3.2","12.26","0.0","13.85","26.11","0.02","0.0","0.0","4.78","0.0","1.71","1.155"
"25","2013","6","Madhya Pradesh","Datia","12.14","136.1","0.0","0.0","0.0","0.0","0.0","0.0","3.28","10.33","0.0","21.22","31.55","0.06","0.0","0.0","5.91","0.0","1.95","1.769"
